GEOID,Typology
34031246103,MHI - At Risk of Exclusion
34031246201,MHI - Displacement of LI hh - Ongoing Exclusion
34031246300,MHI - At Risk of Exclusion
34031256804,MHI - At Risk of Exclusion
34031256805,MHI - At Risk of Exclusion
34035050801,MHI - At Risk of Exclusion
34035050903,MHI - At Risk of Exclusion
34035051000,LI - Not Losing Low-Income Households
34035051400,LI - Not Losing Low-Income Households
34035051900,MHI - Not Losing Low-Income Households
34035052100,MHI - Displacement of LI hh - Ongoing Exclusion
34035052700,MHI - Displacement of LI hh - Ongoing Exclusion
34035052901,MHI - At Risk of Exclusion
34035053501,LI - Not Losing Low-Income Households
34035053901,MHI - At Risk of Exclusion
34003054600,MHI - At Risk of Exclusion
34003056100,MHI - At Risk of Exclusion
34003059100,LI - Not Losing Low-Income Households
34003059200,LI - Not Losing Low-Income Households
34037371000,LI - Not Losing Low-Income Households
34013000100,LI - Not Losing Low-Income Households
34013000600,LI - Not Losing Low-Income Households
34013000800,LI - Not Losing Low-Income Households
34013000900,LI - Not Losing Low-Income Households
34013001400,LI - Not Losing Low-Income Households
34013001700,LI - Not Losing Low-Income Households
34013002000,LI - Not Losing Low-Income Households
34013002300,LI - Not Losing Low-Income Households
34013002400,LI - Not Losing Low-Income Households
34013003800,LI - Not Losing Low-Income Households
34013004200,LI - Not Losing Low-Income Households
34013004600,LI - Not Losing Low-Income Households
34013005100,LI - Ongoing Displacement of Low- Income Households
34037371300,MHI - At Risk of Exclusion
34037371900,LI - Not Losing Low-Income Households
34037372000,LI - Not Losing Low-Income Households
34037372400,MHI - At Risk of Exclusion
34037372500,MHI - Displacement of LI hh - Ongoing Exclusion
34037372900,LI - Not Losing Low-Income Households
34037373200,MHI - At Risk of Exclusion
34013016200,MHI - At Risk of Exclusion
34013016400,MHI - Displacement of LI hh - Ongoing Exclusion
34013016500,MHI - At Risk of Exclusion
34013016900,MHI - At Risk of Exclusion
34013017200,MHI - At Risk of Exclusion
34013017400,MHI - Displacement of LI hh - Ongoing Exclusion
34013017900,MHI - At Risk of Exclusion
34013018400,LI - Not Losing Low-Income Households
34013018800,LI - Not Losing Low-Income Households
34013019000,MHI - At Risk of Exclusion
34037373400,MHI - At Risk of Exclusion
34037373500,MHI - At Risk of Exclusion
34037373900,LI - Not Losing Low-Income Households
34037374200,MHI - At Risk of Exclusion
34037374500,LI - Not Losing Low-Income Households
34037374700,LI - Not Losing Low-Income Households
34039030500,LI - Not Losing Low-Income Households
34039030600,LI - Not Losing Low-Income Households
34039030900,LI - Not Losing Low-Income Households
34039031200,LI - Not Losing Low-Income Households
34039031500,LI - Not Losing Low-Income Households
34039032100,MHI - At Risk of Exclusion
34039032600,LI - Ongoing Gentrification
34039033000,MHI - Displacement of LI hh - Ongoing Exclusion
34039033200,MHI - Displacement of LI hh - Ongoing Exclusion
34039033500,LI - Not Losing Low-Income Households
34039033900,LI - Not Losing Low-Income Households
34039034000,LI - Not Losing Low-Income Households
34013013700,LI - Not Losing Low-Income Households
34017002900,LI - Not Losing Low-Income Households
34017011600,LI - Ongoing Displacement of Low- Income Households
34039034500,LI - Not Losing Low-Income Households
34039035200,LI - Not Losing Low-Income Households
34039035500,LI - Not Losing Low-Income Households
34039035700,LI - Not Losing Low-Income Households
34039036000,LI - Not Losing Low-Income Households
34039038300,MHI - At Risk of Exclusion
34013005300,LI - Not Losing Low-Income Households
34013006600,LI - Ongoing Displacement of Low- Income Households
34013006800,LI - Ongoing Displacement of Low- Income Households
34013007100,LI - Not Losing Low-Income Households
34013007502,LI - Not Losing Low-Income Households
34013007800,LI - Not Losing Low-Income Households
34013008000,LI - Ongoing Gentrification
34013011200,LI - Not Losing Low-Income Households
34013011400,LI - Ongoing Displacement of Low- Income Households
34013011700,LI - Not Losing Low-Income Households
34013012000,LI - Ongoing Gentrification
34013012200,LI - Not Losing Low-Income Households
34013012500,LI - Not Losing Low-Income Households
34013012700,LI - Not Losing Low-Income Households
34013013200,LI - Not Losing Low-Income Households
34013014000,MHI - Not Losing Low-Income Households
34013014200,MHI - At Risk of Exclusion
34013014400,LI - Not Losing Low-Income Households
34013014700,LI - Not Losing Low-Income Households
34013015000,MHI - At Risk of Exclusion
34013015200,MHI - At Risk of Exclusion
34013015700,MHI - At Risk of Exclusion
34013019500,MHI - Displacement of LI hh - Ongoing Exclusion
34013019800,MHI - At Risk of Exclusion
34013020000,MHI - At Risk of Exclusion
34013020300,MHI - At Risk of Exclusion
34013020700,MHI - At Risk of Exclusion
34013020902,MHI - At Risk of Exclusion
34013021100,MHI - At Risk of Exclusion
34013021400,MHI - At Risk of Exclusion
34013021602,MHI - At Risk of Exclusion
34017000500,LI - Not Losing Low-Income Households
34017000800,MHI - Advanced Gentrification
34017001202,LI - Ongoing Gentrification
34017001900,LI - Not Losing Low-Income Households
34017003100,LI - Ongoing Gentrification
34017004101,LI - Not Losing Low-Income Households
34017015500,LI - Not Losing Low-Income Households
34021000900,LI - Ongoing Displacement of Low- Income Households
34017004200,LI - Not Losing Low-Income Households
34017004500,LI - Not Losing Low-Income Households
34017005200,LI - Not Losing Low-Income Households
34017005400,MHI - Not Losing Low-Income Households
34017005900,LI - Not Losing Low-Income Households
34017006000,LI - Not Losing Low-Income Households
34017010100,LI - Not Losing Low-Income Households
34017010200,LI - Not Losing Low-Income Households
34017010400,MHI - At Risk of Exclusion
34017010700,LI - Not Losing Low-Income Households
34017011200,MHI - At Risk of Exclusion
34017011400,MHI - Displacement of LI hh - Ongoing Exclusion
34017012700,LI - Not Losing Low-Income Households
34017012800,LI - Not Losing Low-Income Households
34017013200,LI - Not Losing Low-Income Households
34017013500,LI - Not Losing Low-Income Households
34017014000,LI - Not Losing Low-Income Households
34017014400,MHI - At Risk of Exclusion
34017014600,MHI - Not Losing Low-Income Households
34017014800,LI - Not Losing Low-Income Households
34017015900,LI - Not Losing Low-Income Households
34017016200,LI - Not Losing Low-Income Households
34017016600,LI - Not Losing Low-Income Households
34017017100,LI - Not Losing Low-Income Households
34017017200,LI - Not Losing Low-Income Households
34039038400,MHI - Displacement of LI hh - Ongoing Exclusion
34039038700,MHI - Displacement of LI hh - Ongoing Exclusion
34017017700,LI - Not Losing Low-Income Households
34017017900,MHI - Displacement of LI hh - Ongoing Exclusion
34017018500,MHI - Advanced Gentrification
34017018900,MHI - Advanced Gentrification
34017019400,MHI - At Risk of Exclusion
34039039200,LI - Not Losing Low-Income Households
34039039300,LI - Not Losing Low-Income Households
34039039700,LI - Not Losing Low-Income Households
34041030800,LI - Not Losing Low-Income Households
34019010400,MHI - At Risk of Exclusion
34019011800,LI - Ongoing Displacement of Low- Income Households
34021000200,LI - Not Losing Low-Income Households
34021001300,MHI - Displacement of LI hh - Ongoing Exclusion
34021001700,LI - Not Losing Low-Income Households
34021001900,LI - Not Losing Low-Income Households
34021002200,LI - Not Losing Low-Income Households
34021002902,LI - Not Losing Low-Income Households
34021003003,MHI - Not Losing Low-Income Households
34021003008,MHI - At Risk of Exclusion
34021003009,LI - Not Losing Low-Income Households
34021003500,LI - Not Losing Low-Income Households
34021003602,LI - Not Losing Low-Income Households
34021004201,MHI - Displacement of LI hh - Ongoing Exclusion
34021004403,LI - Not Losing Low-Income Households
34023005100,LI - Not Losing Low-Income Households
34023006608,MHI - Not Losing Low-Income Households
34023006800,LI - Not Losing Low-Income Households
34023007102,MHI - Displacement of LI hh - Ongoing Exclusion
34023007103,LI - Not Losing Low-Income Households
34023007303,MHI - Not Losing Low-Income Households
34023007702,LI - Not Losing Low-Income Households
34023007703,MHI - At Risk of Exclusion
34023000200,LI - Not Losing Low-Income Households
34023000401,MHI - Not Losing Low-Income Households
34023000603,MHI - Not Losing Low-Income Households
34023000606,MHI - Not Losing Low-Income Households
34023000802,MHI - At Risk of Exclusion
34023001002,MHI - Not Losing Low-Income Households
34023001300,LI - Not Losing Low-Income Households
34023001409,MHI - At Risk of Exclusion
34023001504,MHI - At Risk of Exclusion
34023001701,MHI - Not Losing Low-Income Households
34023001702,LI - Not Losing Low-Income Households
34023001902,LI - Not Losing Low-Income Households
34023002000,MHI - Not Losing Low-Income Households
34023002402,MHI - At Risk of Exclusion
34023002500,LI - Not Losing Low-Income Households
34023002703,LI - Not Losing Low-Income Households
34023003102,MHI - Not Losing Low-Income Households
34023003203,LI - Ongoing Displacement of Low- Income Households
34023003300,LI - Ongoing Displacement of Low- Income Households
34023003800,LI - Ongoing Displacement of Low- Income Households
34023004300,LI - Not Losing Low-Income Households
34023004400,LI - Ongoing Gentrification
34023004900,LI - Not Losing Low-Income Households
34003002200,MHI - At Risk of Exclusion
34003023200,LI - Not Losing Low-Income Households
34003026100,MHI - At Risk of Exclusion
34003031200,LI - Not Losing Low-Income Households
34013004500,LI - Not Losing Low-Income Households
34013006400,MHI - Not Losing Low-Income Households
34013007900,LI - Not Losing Low-Income Households
34013010000,MHI - Not Losing Low-Income Households
34013011800,LI - Not Losing Low-Income Households
34013013100,LI - Not Losing Low-Income Households
34013017100,LI - Not Losing Low-Income Households
34013018300,LI - Not Losing Low-Income Households
34013019900,MHI - At Risk of Exclusion
34013021000,MHI - At Risk of Exclusion
34003035200,MHI - Displacement of LI hh - Ongoing Exclusion
34003047500,MHI - Displacement of LI hh - Ongoing Exclusion
34003057200,LI - Not Losing Low-Income Households
34029722200,LI - Not Losing Low-Income Households
34029722500,LI - Not Losing Low-Income Households
34029723000,MHI - At Risk of Exclusion
34031124900,LI - Not Losing Low-Income Households
34031181200,LI - Not Losing Low-Income Households
34031182500,LI - Not Losing Low-Income Households
34031246101,MHI - At Risk of Exclusion
34031256803,MHI - At Risk of Exclusion
34035050600,LI - Ongoing Displacement of Low- Income Households
34035050902,MHI - At Risk of Exclusion
34035052201,LI - Not Losing Low-Income Households
34037372800,LI - Not Losing Low-Income Households
34039031700,LI - Not Losing Low-Income Households
34039032700,MHI - Displacement of LI hh - Ongoing Exclusion
34039036400,MHI - At Risk of Exclusion
34039037000,MHI - At Risk of Exclusion
34039037500,MHI - At Risk of Exclusion
34017004102,LI - Not Losing Low-Income Households
34017005802,MHI - Displacement of LI hh - Ongoing Exclusion
34017010800,MHI - At Risk of Exclusion
34017012600,LI - Not Losing Low-Income Households
34017016300,LI - Ongoing Displacement of Low- Income Households
34019010701,MHI - At Risk of Exclusion
34021000500,LI - Not Losing Low-Income Households
34021001600,LI - Not Losing Low-Income Households
34023000300,LI - Not Losing Low-Income Households
34023001805,LI - Not Losing Low-Income Households
34023002603,MHI - Displacement of LI hh - Ongoing Exclusion
34023004500,LI - Ongoing Displacement of Low- Income Households
34023006300,MHI - Displacement of LI hh - Ongoing Exclusion
34023007101,LI - Not Losing Low-Income Households
34023007704,MHI - Not Losing Low-Income Households
34023007910,LI - Not Losing Low-Income Households
34023008604,MHI - Displacement of LI hh - Ongoing Exclusion
34025800601,LI - Ongoing Displacement of Low- Income Households
34025802700,MHI - At Risk of Exclusion
34021003002,MHI - At Risk of Exclusion
34025803800,MHI - At Risk of Exclusion
34025807700,LI - Not Losing Low-Income Households
34025810402,MHI - Displacement of LI hh - Ongoing Exclusion
34025810600,LI - Not Losing Low-Income Households
34027041500,MHI - At Risk of Exclusion
34027041801,LI - Not Losing Low-Income Households
34027042800,MHI - Displacement of LI hh - Ongoing Exclusion
34027046000,LI - Not Losing Low-Income Households
34029713600,MHI - At Risk of Exclusion
34039031000,LI - Not Losing Low-Income Households
34035053804,LI - Ongoing Displacement of Low- Income Households
34017016700,LI - Not Losing Low-Income Households
34003029100,LI - Not Losing Low-Income Households
34003061200,MHI - At Risk of Exclusion
34013001800,LI - Not Losing Low-Income Households
34013018000,MHI - Not Losing Low-Income Households
34021003903,MHI - At Risk of Exclusion
34023003600,LI - Ongoing Displacement of Low- Income Households
34023007301,MHI - Not Losing Low-Income Households
34013004400,LI - Not Losing Low-Income Households
34037374400,MHI - At Risk of Exclusion
34003048100,LI - Not Losing Low-Income Households
34003051400,MHI - At Risk of Exclusion
34035053602,MHI - At Risk of Exclusion
34035053803,MHI - Displacement of LI hh - Ongoing Exclusion
34021003800,MHI - At Risk of Exclusion
34021004304,MHI - At Risk of Exclusion
34025804200,MHI - At Risk of Exclusion
34027042000,MHI - At Risk of Exclusion
34029715200,LI - Not Losing Low-Income Households
34031182100,LI - Not Losing Low-Income Households
34039034100,LI - Not Losing Low-Income Households
34013007400,LI - Not Losing Low-Income Households
34023007000,LI - Not Losing Low-Income Households
